,总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),净资产收益率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重(%),非主营比重(%),主营利润比重(%),流动比率(%),速动比率(%),现金比率(%),利息支付倍数(%),资产负债率(%),长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),基本每股收益(元),每股净资产(元),每股经营活动产生的现金流量净额(元),主营业务收入(万元),主营业务利润(万元),营业利润(万元),投资收益(万元),营业外收支净额(万元),利润总额(万元),净利润(万元),净利润(扣除非经常性损益后)(万元),经营活动产生的现金流量净额(万元),现金及现金等价物净增加额(万元),总资产(万元),流动资产(万元),总负债(万元),流动负债(万元),股东权益不含少数股东权益(万元),净资产收益率加权(%),应收账款周转率(次),应收账款周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),存货周转天数(天),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),code
74,5.52,56.38,5.61,109.28,52.87,42.93,37.76,8.05,50.77,7.41,5.52,56.35,4.8,1.72,106.57,1.63,1.62,114.85,3193.17,25.43,1.65,74.57,11.46,1436.14,34.1,95.31,13.32,37.14,109.95,30.21,132.33,5.04,-0.86,-0.54,9.5,4.83,0.51,4.08,0.18,222978,125720,117886,1948,79,117965,84554,84400,146556,-52185,1524320,274468,387614,168748,1050088,8.2,527.25,0.68,167.46,1.84,0.15,1.61,1818.18,0.82,329.27,0.66,0.1,1.74,0.38,86.85,600012
75,2.96,52.05,3.09,81.57,53.5,47.19,40.92,7.48,46.31,7.31,2.96,55.41,18.57,38.06,95.93,0.54,0.37,13.77,470.79,59.55,-5.51,40.45,41.03,695.37,147.2,112.14,50.35,32.45,225.88,141.17,84.01,5.76,26.23,-34.9,2.72,27.26,0.44,3.75,0,544557,283447,291360,108340,4106,295466,212225,207648,358667,19414,7539806,650216,4489728,1212042,2836144,7.68,60.54,4.46,1.4,0.76,0.08,193.15,3571.43,0.78,345.67,0.66,0.05,1.61,0.08,29.59,600350
76,2.73,55.81,2.69,50.28,35.11,41.86,27.33,11.79,59.2,11.75,2.73,53.67,25.94,11.95,158.28,0.47,0.19,13.8,247.96,76.81,-2.92,23.19,38.6,63.69,331.15,143.02,62.47,97.44,381.05,273.61,84.56,83.24,18.43,35.56,-3.4,-0.16,0.52,1.54,0,486830,271719,170915,19768,751,171667,132506,126403,241073,-102476,4881319,567200,3749164,1213357,1123850,11.85,22.18,12.17,0.69,0.14,0.1,388.55,2743.9,0.84,320.78,0.5,0.05,1.81,0.06,19.87,600020
77,4,61.62,4.02,74.81,43.83,37.43,32.23,6.47,34.08,6.21,4,62.84,20.29,0.68,140.36,0.82,0.82,35.21,838.22,35.56,-12.75,64.44,23.36,165.07,55.18,104.12,26.6,60.84,141.85,52.41,238.25,40.23,23.43,50.63,7.3,21.31,0.35,6.54,1.26,36091,22238,15820,84,24,15844,11772,11462,23233,-20806,290826,24977,103415,30303,182059,6.57,7.15,37.78,93.71,0.22,0.12,2.88,2165.2,1.08,249.72,0.64,0.08,2,0.22,76.67,002930
78,1.88,9.07,1.88,15.57,14.27,90.29,12.28,3.38,10.79,3.38,1.88,6.86,9.64,88.95,57.91,3.06,3.06,248.78,448.82,44.23,1.39,55.77,27.35,127.7,79.32,85.15,32.91,53.61,126.92,66.16,271.05,34.33,-24.85,104.39,3.6,-0.67,0.11,2.59,0.41,41936,3803,5986,5260,581,6567,5150,3502,-92397,6842,273474,79915,120967,26093,152506,3.43,93.37,2.89,12802.23,0.33,0.15,0.01,1760.1,0.64,422.14,-2.2,-0.34,-17.94,-0.76,-354.1,600834
79,6.06,17.79,6.79,11.46,9.98,81.85,8.02,10.45,94.15,10.13,6.06,18.25,7.45,5.95,173.15,1.64,1.62,9.05,2077.57,40.23,0.61,59.77,10.42,248.68,67.3,80.21,14.85,64.01,94.2,62.07,239.41,23.68,46.82,37.55,13.85,41.83,0.95,6.99,0.08,179011,31853,17858,556,539,18396,14420,13719,8780,-8161,236989,103552,95331,63228,138026,10.98,3.08,87.71,171.56,2.56,0.85,1.57,318.77,1.67,161.39,0.05,0.04,0.61,0.09,13.89,603713
80,8.76,11.82,9.06,10.24,8.98,88.01,7.1,12.52,72.65,12.49,8.76,14.05,2.72,5.06,127.01,1.6,1.59,71.93,-3681.37,29.89,-0.57,70.11,1.37,214.61,42.64,119.21,3.53,75.26,74.99,42.22,168.89,19.04,41.01,-31.11,9.66,26.08,0.72,0.0,0.0,1565624,185017,140541,2246,5128,145669,110575,104880,105937,-131878,1269768,602189,379580,375794,883213,12.21,15.71,17.19,475.31,1.23,1.27,0.57,211.8,2.57,105.05,0.07,0.08,0.95,0.28,28.19,002468
81,6.97,33.3,7.1,50.9,37.63,66.18,28.29,10.38,76.15,10.38,6.97,42.36,7.9,1.71,87.71,1.62,1.52,124.41,1964.26,32.85,1.19,67.15,13.6,55.85,48.91,86.91,16.84,84.99,104.51,47.62,312.6,65.53,-0.15,3.9,-0.41,6.71,0.72,1.86,0.65,127262,42382,47894,401,428,48322,34431,22068,44132,52972,516322,153966,169595,94888,331702,10.25,37.08,7.28,11.89,0.39,0.25,22.71,1076.13,0.87,311.67,0.35,0.09,1.23,0.26,46.51,603167
82,2.64,45.99,2.68,91.74,68.21,52.96,61.93,3.46,14.54,3.51,2.64,45.24,20.6,63.56,67.18,2.7,2.7,120.65,1845.7,24.76,2.25,75.24,16.83,430.79,32.91,95.75,18.28,86.77,117.16,28.19,459.84,17.45,55.76,-13.23,8.38,8.4,0.12,2.28,0.05,45584,20962,31094,19723,109,31202,24130,24063,21717,-28501,1070401,126810,265040,46905,696774,3.51,15.57,17.34,164.95,0.15,0.04,1.64,6235.57,0.39,699.66,0.48,0.02,0.77,0.08,46.3,000088
83,1.2,19.18,1.23,9.29,8.95,80.38,7.55,2.06,19.73,2.71,1.2,20.13,15.13,54.97,215.11,0.58,0.52,29.35,183.46,55.78,-3.12,44.22,25.56,60.83,126.16,127.4,36.63,75.66,201.06,101.46,222.66,72.42,27,-82.82,1.23,4.96,0.14,6.54,0.23,1053078,201930,94208,51940,-336,93872,58280,59495,359170,23712,6643239,737114,3705800,1281911,2833605,2.05,9.33,28.93,10.41,0.15,0.16,25.93,1664.61,1.47,183.52,0.34,0.05,4.52,0.1,28.02,600026
84,2.83,43.86,2.93,57.55,31.45,55.83,29.79,6.45,42.83,5.89,2.83,42.96,17.35,27.72,103.72,1.04,0.73,33.13,444.4,51.96,3.14,48.04,2.41,82.88,108.18,155.47,4.77,69.84,163.26,48.34,429.49,61.73,6.38,25.11,7.5,7.69,0.43,4.8,0.47,335754,147275,105608,2969,36389,141997,100772,54419,136327,-45246,3536112,763069,1837530,735964,1561520,6.57,6.16,43.8,0.88,0.1,0.1,305.64,2746.69,0.5,535.29,0.41,0.04,1.36,0.07,18.52,600269
85,2.39,9.13,2.43,8.15,7.59,90.56,5.6,2.99,12.35,2.99,2.39,11.87,1.56,-1.33,121.32,1.09,1.05,30.74,4791.18,19.96,0,80.04,0,124.53,24.94,109.54,0,60.02,102.5,20.52,1121.35,64.41,7.07,-8.89,0.93,6.4,0.12,3.7,0.09,1561338,142626,118549,-574,-985,117564,87481,87749,220481,10740,3656405,656669,729802,600544,2930210,3,3.88,69.6,48.41,0.43,0.43,5.58,622.26,2.42,111.74,0.14,0.06,2.52,0.3,36.71,601333
86,7.68,44.56,7.86,78.51,59.53,54.74,53.26,19.9,75.67,20.08,7.68,48.1,20.71,8.65,74.54,2.09,0.62,33.22,543.41,61.73,2.99,38.27,40.55,72.94,161.32,93.88,51.45,74.96,193.37,138.43,187.54,51.04,28.35,195.01,24.16,6.58,0.76,3.46,-0.27,159922,71263,95204,7864,406,95610,85542,44564,53274,-38117,1108495,288245,684310,137703,429888,21.78,9.07,29.76,0.43,0.18,0.15,630.69,1830.51,0.5,542.28,0.33,0.05,0.63,0.08,38.69,600368
87,1.11,2.33,1.05,0.9,1.05,97.2,0.68,2.36,10.26,1.94,1.11,7.84,2.11,-8.96,258.31,1.55,1.33,30.32,284.59,43.16,0.09,56.84,1.59,97.24,75.94,88.48,2.72,54.16,90.95,57.79,263.82,0,21.27,235.91,5.24,-3.4,0.12,1.54,0.23,3324400,78173,35060,2451,-5133,29926,26377,11943,71019,-324285,2042808,986762,881708,638522,1115737,2.38,21.45,12.58,23.26,3.29,1.55,11.61,174.49,3.03,89.22,0.02,0.03,3.15,0.08,11.12,600787
88,6.83,7.43,8.48,6.68,5.79,92.4,5.08,8.01,63.48,8.93,6.83,7.61,2.56,19.3,116.92,3.06,3.04,43.78,-4426.6,23.45,0.01,76.55,0.39,816.57,30.63,36.48,0.5,56.18,38.5,30.11,403.98,9.45,0.45,7.15,15.84,6.81,0.63,4.58,0.21,333011,24744,19280,2200,1884,21163,14829,12513,9960,5928,247705,174694,58077,57106,185242,10.12,5.87,46.02,386.97,8.83,1.67,0.7,161.9,2.62,103.07,0.03,0.04,0.59,0.17,17.44,603967
89,3.68,5.64,3.64,4.74,4.64,94.1,3.97,7.63,29.93,7.6,3.68,6.33,4.51,37.97,120.26,1.54,1.54,54.29,1782.18,51.5,0.74,48.5,12.09,310.96,106.2,88.51,19.95,62.46,110.57,86.84,217.2,17.23,0.2,-5.97,7.05,-7.16,0.29,3.75,-0.01,5585457,315058,258962,96463,3012,261975,211731,185113,-17077,-564761,6014560,2789521,3097755,1805957,2774270,7.9,4.88,55.33,264.84,1.78,0.92,1.02,293.99,1.88,143.24,-0,-0,-0.08,-0.01,-0.95,601598
90,1.7,14.35,1.85,6.59,5.91,85.41,5.12,6.43,29.19,6.67,1.7,11.16,13.38,14.6,219.84,0.26,0.22,2.12,209.39,74.51,-0.07,25.49,1.44,33.69,292.3,346.26,5.35,71.34,365.84,109.08,357.42,74.41,6.28,-3.18,16.2,17.41,0.29,2.19,0.16,9340000,1339900,552400,31900,57100,609500,436700,389300,2070300,88800,28134300,1897000,20962600,7417600,6796600,7.48,45.91,5.88,36.73,0.68,0.36,7.35,748.96,5.35,50.45,0.22,0.07,4.33,0.1,27.91,600115
91,0.66,15.29,0.67,3.22,3.87,84.38,2.41,1.5,6.82,1.49,0.66,14.29,11.73,-1.05,492.08,0.52,0.46,9.83,170.37,55.63,-1.56,44.37,20.75,58.56,125.36,131.05,31.87,67.99,192.35,109.76,201.96,75.34,10.29,12.94,1.13,2.78,0.07,4,-0.11,607981,92974,23542,4449,-4647,18894,14687,17307,70100,-47855,2217120,324826,1233321,619674,982121,1.51,6.61,40.83,13.24,0.24,0.28,20.4,973.32,1.91,141.58,0.12,0.03,4.79,0.06,11.31,600428
92,4.1,27.23,4.04,28.85,23.48,72.35,17.67,5.12,24.83,6.36,4.1,27.85,8.74,-0.51,115.81,1.46,1.39,92.52,579.74,35.61,4.95,64.39,23.95,166.4,55.3,95.76,27.11,52.37,131.38,53.6,156.79,37.87,15.3,91.84,34.53,16.41,0.15,2.19,0.11,169566,46172,39819,-252,50,39869,18192,13380,56893,11162,731312,112655,260414,77291,355656,3.95,5.08,53.12,20.2,0.38,0.23,13.37,1180.07,1.53,176.85,0.34,0.08,1.9,0.22,73.61,600798
93,1.87,28.17,1.86,19.76,16.98,70.99,13.32,2.91,5.07,3.07,1.87,27.36,17.52,35.65,159.59,2.74,2.69,111.19,314.08,39.11,0.37,60.89,4.38,125.17,64.23,124.85,6.72,65.12,133.84,18.3,854.47,46.23,-8.57,16.72,1.78,-0.22,0.04,3.1,-0.02,490414,138170,83287,27573,3293,86580,54082,48472,92510,-308932,3498749,647491,1368391,236468,1860766,2.9,4.41,61.22,26.07,0.19,0.14,10.36,1935.48,0.61,441.39,0.19,0.03,1.42,0.07,39.12,601880
94,4.51,26.15,4.47,29.43,23.84,73.21,18.99,7.33,24.8,7.47,4.51,26.66,9.5,16.87,106.58,0.77,0.76,36.09,1408.21,39.66,-1.47,60.34,9.51,138.79,65.74,111.29,13.62,69.21,128.84,63.39,234.2,43.08,4.77,21.99,5.06,2.48,0.22,3.04,-0.03,1720233.0,449769.0,410093.0,59315.0,11892.0,421984.0,293660.0,231645.0,-37161.0,-322723.0,7246375.0,1613445.0,2874201.0,2082274.0,4008204.0,7.5,6.88,39.22,30.08,0.36,0.24,8.98,1146.5,0.99,272.42,-0.02,-0.01,-0.11,-0.01,-1.78,601018
95,1.75,14.63,2.01,8.39,7.98,84.93,6.78,2.77,17.41,2.83,1.75,15.72,10.9,48.68,181.19,1.13,1.05,66.79,382.61,38.29,2.73,61.71,8.22,211.13,62.04,106.59,11.75,71.04,120.78,49.69,318.66,29.44,39.12,0.06,76.13,34.41,0.17,2.97,-0.04,238824,34945,19060,9163,226,19287,14614,13883,11456,43519,927863,236275,355254,208304,526996,3.17,5.35,50.51,15.92,0.56,0.3,16.96,910.93,1.19,227.27,0.05,0.01,0.71,0.03,5.5,000507
96,4.92,11.23,4.81,5.97,5.47,88.56,4.87,7.27,2.92,7.27,4.92,44.72,7.14,30.67,196.29,1.36,1.3,49.96,-28210.59,32.27,0.0,67.73,0,558.95,47.65,100,0,90.76,92.19,40.76,3893.07,0,-5.92,-50.65,8.14,5.42,0.03,2.86,0,60705,6819,3318,910,156,3474,2954,2185,1795,-4581,59995,22535,19361,16563,40634,7.53,15.93,16.95,51.44,0.43,0.99,5.25,273.36,2.44,110.45,0.03,0.03,0.61,0.09,10.83,000520
97,4.92,46.09,4.83,56.27,36.04,53.35,26.83,8.05,30.45,8,4.92,69.88,10.31,2.99,127.58,1.02,0.84,41.68,742.01,38.47,31.28,61.53,11.51,88.01,62.52,113.76,15.76,69.42,135.04,45.59,117.69,93.23,-12.56,5.49,2.55,-2.76,0.3,1.63,0,192154,88572,69253,1906,171,69424,51764,49554,90317,-10592,1046902,177004,402727,173151,643335,8.05,4.54,59.5,3.31,0.17,0.18,81.49,1500.83,1.01,267.46,0.47,0.09,1.75,0.22,52.16,600035
98,0.89,11.24,0.91,3.39,3.28,88.47,2.67,2.34,7.61,2.37,0.89,12.22,9.03,17.48,338.84,0.22,0.18,5.42,145.51,62.45,-0.55,37.55,15.74,70.07,166.34,172.64,29.53,76.09,245,139.23,187.18,51.66,31.11,29.03,3.77,-0.02,0.07,2.63,0.05,571999,64270,18758,3106,210,18968,14843,10122,43322,-13328,1715693,137503,1071523,626893,633001,2.36,25.26,10.69,27.2,0.38,0.34,9.93,794.12,4.65,58.01,0.08,0.03,2.84,0.04,6.91,600190
99,1.43,9.59,1.45,2.06,2.07,90.08,1.49,2.21,9.64,2.76,1.43,26.18,6.48,-0.53,480.02,1.26,1.15,26.77,387.46,48.15,0.0,51.85,0.0,369.01,92.87,70.61,0.0,50.86,77.83,91.28,205.33,14.09,0.3,-27.25,0.53,7.18,0.07,1.29,0.8,236862,22705,4907,152,-177,4730,2431,544,1815,-15258,246539,147050,118713,116674,110086,2.25,4.15,65.12,17.5,25.85,0.97,15.43,277.72,1.6,168.69,0.01,0.01,0.51,0.02,1.56,300240
100,5.65,54.89,5.79,143.39,70.77,43.01,58,6.45,23.15,6.74,5.65,46.77,3.89,25.66,78.12,2.98,2.04,180.22,-1431.12,16.15,0,83.85,0,135.48,19.26,87.43,0,79.25,62.12,19.2,1102.76,0,-5.03,16.87,6.81,7.92,0.22,1.7,0,52514,28825,37165,9734,-267,36898,28459,28074,49173,25638,539184,258336,87075,86804,441351,6.53,108.48,2.49,0.26,0.11,0.1,1045.7,2702.7,0.21,1278.41,0.94,0.09,1.61,0.56,56.65,601188
101,1.26,60.5,1.24,24.97,20.87,39.08,16.76,9.47,23.74,9.47,1.26,62.5,39.64,-5.58,306.08,0.35,0.35,28.93,154.13,86.69,-3.06,13.31,52.56,14824.57,651.06,137.61,79.79,61.72,680.82,593.89,12.42,0.09,-48.7,-50.12,31.28,-5.94,0.24,4.77,0.29,66461,40208,13869,7732,-733,13136,11141,11873,44411,-22330,883909,82664,766221,234370,117688,10.11,6.72,40.18,386.06,54.49,0.07,0.7,3658.54,0.74,365.41,0.67,0.05,3.99,0.06,18.95,000755
102,3.5,24.12,3.56,28.82,24.78,73.74,17.39,4.02,23.82,4.08,3.5,27.36,1.69,0.55,107.89,1.73,1.73,127.82,-1556.92,14.3,0.0,85.7,0.0,161.2,16.68,110.54,0.0,64.15,88.81,16.07,1009.51,53.27,5.5,-16.78,3.18,2.5,0.23,4.26,0.39,280973,67766,69637,7168,-6825,62812,48002,54000,83998,-20375,1397581,333877,199811,192471,1194965,4.06,5.55,48.67,307.49,0.25,0.2,0.88,1317.72,0.77,352.3,0.3,0.06,1.72,0.42,43.64,000089
103,5.39,15.82,5.46,16.66,15.41,83.64,13.92,6.22,45.29,6.76,5.39,18.67,11.49,61.39,99.29,2.44,2.21,166.72,-2860.2,20.23,0,79.77,0.01,427.08,25.36,87.09,0.02,44.02,84.64,16.71,729.75,18.43,1.24,0.64,3.82,2.64,0.38,3.92,0.04,179496,28404,27661,16617,947,28608,21186,18844,19068,13259,463345,150499,93740,61767,340684,6.32,13.87,19.47,9.04,1.33,0.39,29.87,687.72,1.21,223.25,0.11,0.04,0.76,0.2,30.87,900914
104,5.39,15.82,5.46,16.66,15.41,83.64,13.92,6.22,45.29,6.76,5.39,18.67,11.49,61.39,99.29,2.44,2.21,166.72,-2860.2,20.23,0,79.77,0.01,427.08,25.36,87.09,0.02,44.02,84.64,16.71,729.75,18.43,1.24,0.64,3.82,2.64,0.38,3.92,0.04,179496,28404,27661,16617,947,28608,21186,18844,19068,13259,463345,150499,93740,61767,340684,6.32,13.87,19.47,9.04,1.33,0.39,29.87,687.72,1.21,223.25,0.11,0.04,0.76,0.2,30.87,600650
105,6.53,16.12,6.33,15.95,14.27,83.49,11.33,9.12,15.87,8.5,6.53,27.52,4.26,8.6,114.69,4.03,3.57,133.54,1264.52,23.18,2.06,76.82,11.92,117.31,30.18,90.24,20.18,57.53,73.35,14.09,189.18,40.17,57.24,425.9,8.49,-9.17,0.15,1.07,0.59,169763,27364,24231,2423,-371,23860,18004,17168,26980,7126,294573,128585,68288,31875,197337,9.52,87.24,3.09,13.3,0.76,0.56,20.29,483.09,1.28,210.86,0.16,0.09,1.4,0.4,84.64,600794
106,4.29,36.64,4.67,106.03,96.64,61.89,72.65,7.48,365.12,7.33,4.29,38.16,27.84,39.5,37.89,0.56,0.55,38.94,676.16,41.51,-0.79,58.49,4.95,347.87,70.96,145.06,7.81,61.49,157.35,32.78,446.19,16.91,404.75,956.23,1491.42,1974.02,1.38,5.55,0.82,901276,330202,870997,343756,543,871541,247027,72505,395655,188888,15263322,1215924,6335563,2170310,3300606,7.74,5.8,46.58,38.99,0.24,0.06,6.93,4205.61,0.79,339.92,0.44,0.03,0.6,0.06,18.23,201872
107,2.68,26.32,2.73,22.22,19.17,73.54,13.72,4.87,25.92,4.7,2.68,25.64,12.53,0.03,137.42,1.62,1.41,74.54,459.31,42.91,0.36,57.09,5.84,142.2,75.17,92.25,9.28,53.5,101.69,55.56,310.35,39.0,15.79,62.23,5.99,6.99,0.26,3.49,0.22,114511,30144,21954,23,-17,21936,15686,15064,55366,13980,585058,245424,251065,151400,321788,4.98,1.86,145.31,2.6,0.3,0.2,104.01,1357.47,0.51,527.14,0.48,0.09,3.53,0.22,36.57,000099
108,1.25,7.39,1.24,2.57,1.75,92.28,1.8,1.74,10.92,1.8,1.25,7.83,5.66,45.33,292.56,2.46,1.96,98.72,2378.56,30.72,0.16,69.28,5.55,265.01,44.35,54.54,7.42,49.4,58.91,42.69,324.86,26.51,-12.85,-54.27,3.56,1.29,0.1,3.52,0.09,624696,46137,10921,2300,4850,15770,10082,3948,35842,40448,901200,533441,276877,216486,580900,1.74,4.48,60.31,4.99,1.73,0.69,54.14,393.01,1.17,231.05,0.06,0.04,3.19,0.13,16.56,600676
109,4.47,26.7,4.64,47.51,43.36,67.72,33.46,7.59,31.61,7.74,4.47,33.58,17.85,20.11,61.65,1.83,1.12,37.8,1341.36,42.29,0.12,57.71,3.11,438.16,73.29,69.36,5.12,66.54,73.1,60.17,266.01,13.16,-4.64,21.52,4.92,6.51,0.29,3.48,0.03,223351,69919,96851,19584,-132,96719,69249,25255,-63447,-56748,1672506,966934,707330,528723,912858,7.76,15.72,17.18,0.45,0.73,0.14,594.58,1948.05,0.26,1026.23,-0.28,-0.04,-0.85,-0.09,-12,900903
110,5.35,48.53,5.5,82.24,54.53,50.59,55.66,11.95,106.83,11.34,5.35,47.81,14.97,35.45,88.83,1.09,1.01,75.93,584.58,52.83,16.62,47.17,20.97,2533.87,112,123.58,30.78,45.34,178.53,75.26,128.01,1.91,1.09,41.52,22.55,-1.84,0.99,4.45,0.19,418541,203138,228245,80625,430,228675,215098,192663,128555,45862,4355695,687593,2301123,632628,1799580,12.1,17.87,15.11,3.85,3.31,0.1,70.05,2730.03,0.58,464.72,0.31,0.03,0.55,0.06,20.32,600548
111,9.82,14.23,10.22,12.1,11.02,85.62,7.94,15.32,86.46,15.06,9.82,15.14,3.89,5.05,131.16,1.46,1.45,24.03,102980.89,34.77,0,65.23,0,259.86,53.31,86.2,0,73.44,76.68,52.46,242.61,25.02,162.26,-1.07,17.84,19.3,0.88,3.03,0.16,2425347,345125,267152,17303,-4024,263128,195522,178515,259668,-30803,1960198,979721,681590,670788,1276153,16.01,38.28,7.05,382.47,3.32,1.29,0.71,209.76,2.43,111.14,0.11,0.13,1.35,0.38,38.71,002120
